apps/erpnext/erpnext/accounts/report/item_wise_sales_register/item_wise_sales_register.py +59,Receivable Account,Pohledávky účtu
DocType: Email Digest,Receivables,Pohľadávky
DocType: Payment Entry,Receive,Príjem
DocType: Payment Entry,Received Amount,
DocType: Payment Entry,Received Amount (Company Currency),
DocType: C-Form,Received Date,Dátum prijetí
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +9,Received From,Prijaté Od
,Received Items To Be Billed,"Prijaté položek, ktoré mají byť účtovány"
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +8,Received On,Prijaté On
DocType: Purchase Invoice Item,Received Qty,Prijaté Množstvo
DocType: Purchase Receipt Item,Received and Accepted,Prijaté a Prijato
DocType: SMS Center,Receiver List,Prijímač Seznam
apps/erpnext/erpnext/selling/doctype/sms_center/sms_center.py +68,Receiver List is empty. Please create Receiver List,Prijímač Seznam je prázdný. Prosím vytvorte prijímače Seznam
DocType: SMS Settings,Receiver Parameter,Prijímač parametrov
DocType: Course Scheduling Tool,Rechedule,
DocType: Payment Request,Recipient Message And Payment Details,
DocType: Email Digest,Recipients,Príjemci
DocType: Payment Reconciliation,Reconcile,Srovnat
DocType: Stock Reconciliation,Reconciliation JSON,Odsouhlasení JSON
apps/erpnext/erpnext/config/stock.py +12,Record item movement.,Záznam pohybu položka.
apps/erpnext/erpnext/config/crm.py +74,"Record of all communications of type email, phone, chat, visit, etc.","Záznam všetkých oznámení typu e-mail, telefón, chát, návštevy, atď"
apps/erpnext/erpnext/config/hr.py +35,Recruitment,
DocType: Purchase Invoice,Recurring Id,Opakující se Id
DocType: Purchase Invoice,Recurring Invoice,Opakující sa faktury
DocType: Purchase Order,Recurring Order,Opakující sa objednávky
DocType: Purchase Invoice,Recurring Print Format,Opakujúce Print Format
DocType: Purchase Invoice,Recurring Type,Opakující se Typ
DocType: Sales Order,Recurring Upto,
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +166,Red,Červená
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +17,Ref,Ref
DocType: Item Customer Detail,Ref Code,Referenčný kód
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +94,Ref Date,Ref Dátum
DocType: Purchase Order,Ref SQ,Ref SQ
DocType: Journal Entry,Reference,Referencia
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +347,Reference #{0} dated {1},Reference # {0} zo dne {1}
DocType: Journal Entry,Reference Date,Referenční data
DocType: Payment Request,Reference Details,Odkaz Podrobnosti
DocType: Payment Request,Reference Doctype,
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +177,Reference Doctype must be one of {0},
DocType: Sales Invoice,Reference Document,
DocType: Journal Entry Account,Reference Name,Názov reference
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +111,Reference No & Reference Date is required for {0},Referenční číslo a referenční datum je nutné pro {0}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +323,Reference No and Reference Date is mandatory for Bank transaction,
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +115,Reference No is mandatory if you entered Reference Date,"Referenční číslo je povinné, pokud jste zadali k rozhodnému dni"
DocType: Journal Entry,Reference Number,Referenční číslo
DocType: Payment Reconciliation Payment,Reference Row,
DocType: Purchase Taxes and Charges,Reference Row #,Referenční Row #
DocType: Journal Entry Account,Reference Type,Typ reference
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +69,"Reference: %s, Item Code: %s and Customer: %s",
DocType: Sales Invoice Item,References,Referencie
apps/erpnext/erpnext/selling/page/sales_funnel/sales_funnel.js +33,Refresh,obnoviť
DocType: Vehicle Log,Refuelling Details,
apps/erpnext/erpnext/hub_node/page/hub/register_in_hub.html +2,Register For ERPNext Hub,Registrace pro ERPNext Hub
DocType: Company,Registration Details,Registrace Podrobnosti
DocType: Cheque Print Template,Regular,
apps/erpnext/erpnext/schools/doctype/student_applicant/student_applicant.js +13,Reject,
DocType: Employee Loan Application,Rejected,Zamítnuto
DocType: Purchase Invoice Item,Rejected Qty,
DocType: Purchase Receipt Item,Rejected Quantity,Zamítnuto Množstvo
DocType: Purchase Invoice Item,Rejected Serial No,Zamítnuto Serial No
DocType: Purchase Invoice,Rejected Warehouse,Zamítnuto Warehouse
apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation_dashboard.py +13,Related,Súvisiace dokumenty
DocType: Employee,Relation,Vztah
DocType: Employee,Relieving Date,Uvolnení Dátum
apps/erpnext/erpnext/hr/doctype/employee/employee.py +116,Relieving Date must be greater than Date of Joining,Uvolnení Dátum musí byť vetší než Dátum spojování
DocType: Journal Entry,Remark,Poznámka
DocType: GL Entry,Remarks,Poznámky
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +48,Remove item if charges is not applicable to that item,Odebrat pokud poplatkov nie je pro tuto položku
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +71,Removed items with no change in quantity or value.,Odstránené položky bez zmeny množstva alebo hodnoty.
apps/erpnext/erpnext/utilities/doctype/rename_tool/rename_tool.js +16,Rename,Premenovať
DocType: Rename Tool,Rename Log,Premenovať Log
DocType: Rename Tool,Rename Tool,Premenovávanie
DocType: Workstation,Rent Cost,Rent Cost
DocType: Employee,Rented,Prenajatý
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.js +136,Reopen,Znovu otvoriť
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +43,Reorder Level,Úroveň doobjednania
apps/erpnext/erpnext/stock/report/stock_projected_qty/stock_projected_qty.py +19,Reorder Qty,Doobjednacie množstvo
DocType: Item,Reorder level based on Warehouse,Úroveň doobjednania po skladoch
DocType: Stock Entry,Repack,Prebaliť
DocType: Employee Loan,Repay Fixed Amount per Period,
DocType: Employee Loan,Repay Over Number of Periods,
DocType: Employee Loan,Repay from Salary,
DocType: Employee Loan Application,Repayment Info,
DocType: Employee Loan,Repayment Method,
DocType: Employee Loan,Repayment Period in Months,
DocType: Employee Loan,Repayment Schedule,
apps/erpnext/erpnext/selling/report/customer_acquisition_and_loyalty/customer_acquisition_and_loyalty.py +61,Repeat Customer Revenue,Príjmy zo stálych zákazníkov
apps/erpnext/erpnext/selling/report/customer_acquisition_and_loyalty/customer_acquisition_and_loyalty.py +58,Repeat Customers,Stály zákazníci
DocType: Purchase Invoice,Repeat on Day of Month,Opakujte na den v mesíci
DocType: BOM Replace Tool,Replace,Vymenit
apps/erpnext/erpnext/config/manufacturing.py +74,Replace Item / BOM in all BOMs,Nahradit položky / kusovníky ve všech kusovníkov
DocType: BOM Replace Tool,"Replace a particular BOM in all other BOMs where it is used. It will replace the old BOM link, update cost and regenerate ""BOM Explosion Item"" table as per new BOM","Nahradit konkrétní kusovník ve všech ostatních kusovníky, kde sa používá. To nahradí pôvodní odkaz kusovníku, aktualizujte náklady a regenerovať ""BOM explozi položku"" tabulku podle nového BOM"
DocType: Lead,Replied,Odpovedané
apps/erpnext/erpnext/config/learn.py +26,Report Builder,Konfigurátor Reportu
DocType: Quality Inspection,Report Date,Dátum Reportu
DocType: Account,Report Type,Typ výpisu
apps/erpnext/erpnext/accounts/doctype/account/account.py +163,Report Type is mandatory,Report Type je povinné
apps/erpnext/erpnext/public/js/conf.js +32,Report an Issue,Nahlásiť problém
apps/erpnext/erpnext/config/support.py +37,Reports,Reporty
DocType: Employee,Reports to,Zodpovedá sa komu
DocType: Purchase Order Item,Reqd By Date,Požadované podľa dátumu
,Reqd by Date,
DocType: Lead,Request Type,Typ požiadavky
DocType: Item Reorder,Request for,Vyžiadať pre
DocType: Lead,Request for Information,Žádost o informace
DocType: Request for Quotation,Request for Quotation,Dopyt
DocType: Request for Quotation Item,Request for Quotation Item,
DocType: Request for Quotation Supplier,Request for Quotation Supplier,
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.py +154,"Request for Quotation is disabled to access from portal, for more check portal settings.",
apps/erpnext/erpnext/hooks.py +105,Request for Quotations,
apps/erpnext/erpnext/config/buying.py +13,Request for purchase.,Žiadosť o kúpu.
apps/erpnext/erpnext/config/buying.py +18,Request for quotation.,
,Requested,Požadované
DocType: Material Request,Requested For,Požadovaných pro
,Requested Items To Be Ordered,Položky na objednanie
,Requested Items To Be Transferred,Položky na transfer
DocType: SMS Log,Requested Numbers,Požadované Čísla
,Requested Qty,Požadované množstvo
DocType: Bin,Requested Quantity,Požadované množstvo
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +334,Requesting payment against {0} {1} for amount {2},
apps/erpnext/erpnext/config/stock.py +27,Requests for items.,Žiadosti o položky
DocType: Program Course,Required,Požadované
DocType: Purchase Receipt Item,Required By,Vyžadované kým
DocType: Request for Quotation Item,Required Date,Požadovaná data
DocType: Production Order,Required Items,
apps/erpnext/erpnext/templates/form_grid/material_request_grid.html +7,Required On,
DocType: Purchase Receipt Item Supplied,Required Qty,Požadované množstvo
DocType: Employee Loan Application,Required by Date,
DocType: Delivery Note,Required only for sample item.,Požadované pouze pro položku vzorku.
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +151,Research,Výzkum
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +81,Research & Development,Výzkum a vývoj
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +99,Researcher,Výzkumník
DocType: Sales Partner,Reseller,Reseller
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.js +20,Resend Payment Email,Znovu poslať e-mail Payment
,Reserved,Rezervované
apps/erpnext/erpnext/stock/report/stock_projected_qty/stock_projected_qty.py +18,Reserved Qty,Rezervované množstvo
DocType: Bin,Reserved Qty for Production,Rezervované množstvo pre výrobu
DocType: Bin,Reserved Quantity,Rezervované množstvo
DocType: Production Plan Item,Reserved Warehouse in Sales Order / Finished Goods Warehouse,Vyhrazeno Warehouse v predajní objednávky / hotových výrobkov Warehouse
apps/erpnext/erpnext/stock/page/stock_balance/stock_balance.js +50,Reserved for manufacturing,
apps/erpnext/erpnext/stock/page/stock_balance/stock_balance.js +49,Reserved for sale,
DocType: Employee,Resignation Letter Date,Dátum písomnej výpovede
DocType: Issue,Resolution,Rozhodnutie
DocType: Issue,Resolution Date,Dátum rozhodnutia
DocType: Issue,Resolution Details,Podrobnosti rozhodnutia
DocType: Warranty Claim,Resolved By,Vyrešena
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +189,Responsibilities,Zodpovednosť
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +473,Rest Of The World,Zbytek sveta
DocType: Assessment Result Tool,Result HTML,
DocType: Job Applicant,Resume Attachment,
DocType: Company,Retail,Maloobchod
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +45,Retail & Wholesale,Maloobchod a velkoobchod
DocType: Sales Partner,Retailer,Maloobchodník
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +170,Retained Earnings,Nerozdelený zisk
DocType: HR Settings,Retirement Age,
DocType: Purchase Invoice,Return,Spiatočná
DocType: Delivery Note,Return Against Delivery Note,Návrat Proti dodací list
DocType: Purchase Invoice,Return Against Purchase Invoice,Návrat proti nákupnej faktúry
DocType: Purchase Receipt,Return Against Purchase Receipt,Návrat Proti doklad o kúpe
DocType: Sales Invoice,Return Against Sales Invoice,Návrat proti predajnej faktúre
DocType: Purchase Order Item,Returned Qty,Vrátené Množstvo
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt_dashboard.py +25,Returns,
DocType: Task,Review Date,Review Dátum
DocType: Account,Rgt,
DocType: Accounts Settings,Role Allowed to Set Frozen Accounts & Edit Frozen Entries,Role povoleno nastaviť zmrazené účty a upraviť Mražené Príspevky
DocType: Stock Settings,Role Allowed to edit frozen stock,Role povoleno upravovať zmrazené zásoby
DocType: Accounts Settings,Role that is allowed to submit transactions that exceed credit limits set.,"Role, ktorá sa nechá podat transakcí, ktoré presahují úverové limity."
DocType: Assessment Plan,Room,
DocType: Room,Room Name,
DocType: Room,Room Number,
apps/erpnext/erpnext/accounts/doctype/account/account.py +88,Root Account must be a group,Root účet musí byť skupina
DocType: Account,Root Type,Root Type
apps/erpnext/erpnext/accounts/doctype/account/account.py +160,Root Type is mandatory,Root Type je povinné
apps/erpnext/erpnext/accounts/doctype/account/account.py +85,Root cannot be edited.,Root nelze upravovať.
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +24,Root cannot have a parent cost center,Root nemôže mít rodič nákladové stredisko
DocType: Account,Round Off,Zaokrúhliť
DocType: Company,Round Off Account,Zaokrúhliť účet
DocType: Company,Round Off Cost Center,Zaokrúhliť nákladové stredisko
DocType: Sales Invoice,Rounded Total,Zaokrúhlená suma
DocType: Sales Invoice,Rounded Total (Company Currency),Zaoblený Total (Company Mena)
DocType: Job Opening,Route,Webová cesta
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +158,Row # ,Row #
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +75,Row # {0}: ,
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +87,Row # {0}: Batch No must be same as {1} {2},"Row # {0}: Batch No musí byť rovnaké, ako {1} {2}"
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +125,Row # {0}: Cannot return more than {1} for Item {2},Riadok # {0}: Nemožno vrátiť viac ako {1} pre bodu {2}
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +80,Row # {0}: Returned Item {1} does not exists in {2} {3},Riadok # {0}: vrátenej položky {1} neexistuje v {2} {3}
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +91,Row # {0}: Serial No is mandatory,Riadok # {0}: Výrobné číslo je povinné
